7,338,1155.72,323.90,121.31,134.97,1,-1,-1,-1
8,338,1134.89,320.53,137.36,152.46,1,-1,-1,-1
9,338,1135.28,324.94,144.72,179.72,1,-1,-1,-1
10,338,1099.00,317.31,181.00,214.00,1,-1,-1,-1
11,338,1065.58,302.66,214.42,257.11,1,-1,-1,-1
12,338,1050.74,295.45,229.26,272.68,1,-1,-1,-1
16,395,667.50,318.16,61.84,51.62,1,-1,-1,-1
17,395,661.21,316.00,64.05,53.53,1,-1,-1,-1
17,400,438.62,322.84,80.84,59.62,1,-1,-1,-1
17,401,513.71,328.77,48.53,39.33,1,-1,-1,-1
17,402,627.07,327.12,36.52,29.90,1,-1,-1,-1
18,395,660.52,314.21,67.54,56.49,1,-1,-1,-1
18,400,423.44,321.31,87.02,64.02,1,-1,-1,-1
18,401,506.82,327.48,50.16,40.55,1,-1,-1,-1
18,402,627.86,327.41,35.52,29.07,1,-1,-1,-1
18,406,570.78,334.69,26.27,23.18,1,-1,-1,-1
19,395,664.51,315.64,68.60,57.55,1,-1,-1,-1
19,400,403.89,319.18,98.53,72.28,1,-1,-1,-1
19,401,499.56,326.69,55.92,45.14,1,-1,-1,-1
19,402,628.27,326.53,37.03,30.41,1,-1,-1,-1
19,406,570.32,335.22,26.59,23.45,1,-1,-1,-1
20,395,669.07,312.94,72.70,61.27,1,-1,-1,-1
20,400,383.60,318.11,108.31,78.93,1,-1,-1,-1
20,401,493.07,325.85,59.67,48.03,1,-1,-1,-1
20,402,628.98,326.58,37.64,30.99,1,-1,-1,-1
20,406,570.19,334.84,27.85,24.48,1,-1,-1,-1
21,395,672.68,310.70,79.59,67.42,1,-1,-1,-1
21,400,363.81,313.96,123.86,89.65,1,-1,-1,-1
21,401,483.26,322.93,66.32,53.33,1,-1,-1,-1
21,402,630.82,326.64,37.02,30.55,1,-1,-1,-1
21,406,568.99,334.88,29.08,25.43,1,-1,-1,-1
22,395,677.62,309.57,84.01,71.32,1,-1,-1,-1
22,400,340.14,309.32,141.38,102.08,1,-1,-1,-1
22,401,468.88,320.75,75.65,60.76,1,-1,-1,-1
22,402,632.46,325.65,39.04,32.27,1,-1,-1,-1
22,406,568.61,335.22,29.21,25.45,1,-1,-1,-1
23,395,685.80,309.70,86.94,73.86,1,-1,-1,-1
23,400,300.54,305.54,163.78,117.81,1,-1,-1,-1
23,401,451.98,319.64,84.86,68.10,1,-1,-1,-1
23,402,634.14,325.60,40.28,33.42,1,-1,-1,-1
