2,1081,105.36,406.19,193.90,87.57,1,-1,-1,-1
3,1081,77.24,405.02,202.86,91.81,1,-1,-1,-1
3,1087,350.18,405.90,87.22,52.97,1,-1,-1,-1
4,1081,59.32,401.35,206.18,93.79,1,-1,-1,-1
4,1087,328.55,401.94,87.76,53.35,1,-1,-1,-1
5,1081,24.68,398.87,212.84,97.25,1,-1,-1,-1
5,1087,310.42,399.63,88.91,54.19,1,-1,-1,-1
6,1081,0.00,399.36,220.45,105.28,1,-1,-1,-1
6,1087,295.26,400.93,89.05,54.24,1,-1,-1,-1
7,1081,3.00,399.72,207.78,95.97,1,-1,-1,-1
7,1087,276.22,401.71,88.06,53.66,1,-1,-1,-1
8,1081,0.00,399.21,185.85,91.13,1,-1,-1,-1
8,1087,257.86,399.70,89.77,54.75,1,-1,-1,-1
9,1081,0.00,398.46,169.84,100.73,1,-1,-1,-1
97,1150,139.31,409.92,33.62,37.49,1,-1,-1,-1
98,1150,139.04,415.16,28.82,32.14,1,-1,-1,-1
99,1150,133.42,414.43,28.24,31.60,1,-1,-1,-1
106,1158,88.80,394.18,23.61,29.97,1,-1,-1,-1
107,1158,86.30,396.40,22.41,28.45,1,-1,-1,-1
108,1158,85.70,398.63,20.69,26.25,1,-1,-1,-1
109,1158,86.19,399.97,18.67,23.67,1,-1,-1,-1
109,1162,718.91,373.12,187.35,65.21,1,-1,-1,-1
110,1158,85.83,400.67,18.40,23.28,1,-1,-1,-1
110,1162,726.45,374.81,186.47,64.86,1,-1,-1,-1
111,1158,85.43,403.00,17.76,22.29,1,-1,-1,-1
111,1162,733.11,377.70,186.51,64.90,1,-1,-1,-1
112,1158,85.47,403.49,17.32,21.48,1,-1,-1,-1
112,1162,746.49,379.37,185.94,64.63,1,-1,-1,-1
113,1162,756.90,381.00,193.85,67.16,1,-1,-1,-1
114,1162,754.39,382.63,200.30,69.90,1,-1,-1,-1
115,1162,752.78,381.92,206.41,72.64,1,-1,-1,-1
116,1162,762.59,381.76,206.94,73.39,1,-1,-1,-1
117,1162,771.51,382.51,207.00,74.28,1,-1,-1,-1
132,1181,1.05,421.01,23.07,47.93,1,-1,-1,-1
133,1181,2.78,423.48,21.25,43.90,1,-1,-1,-1
133,1183,1065.85,396.84,214.15,110.36,1,-1,-1,-1
134,1181,3.70,420.51,21.73,44.52,1,-1,-1,-1
148,1200,221.09,415.93,23.76,22.98,1,-1,-1,-1
149,1202,291.12,413.77,24.34,41.92,1,-1,-1,-1
150,1202,291.65,410.17,26.02,44.73,1,-1,-1,-1
150,1200,222.46,414.06,22.12,21.44,1,-1,-1,-1
151,1202,293.13,414.96,24.35,41.83,1,-1,-1,-1
151,1200,222.24,416.03,21.55,20.82,1,-1,-1,-1
152,1202,293.35,410.33,24.63,42.26,1,-1,-1,-1
153,1202,294.53,407.82,22.68,38.64,1,-1,-1,-1
154,1202,294.74,413.24,21.19,35.89,1,-1,-1,-1
154,1200,221.71,415.59,20.85,20.11,1,-1,-1,-1
155,1202,294.79,409.24,20.69,34.70,1,-1,-1,-1
156,1202,295.52,410.83,19.40,32.01,1,-1,-1,-1
157,1202,294.86,410.65,19.92,32.58,1,-1,-1,-1
158,1202,292.55,407.98,20.63,33.42,1,-1,-1,-1
159,1202,288.51,408.30,21.83,34.66,1,-1,-1,-1
160,1202,283.63,406.62,23.90,37.62,1,-1,-1,-1
164,1218,287.62,414.26,25.78,28.97,1,-1,-1,-1
165,1218,287.42,414.17,25.86,29.08,1,-1,-1,-1
165,1219,204.71,406.31,24.76,20.97,1,-1,-1,-1
166,1219,204.43,404.85,25.10,21.29,1,-1,-1,-1
167,1218,286.72,402.50,27.80,31.44,1,-1,-1,-1
168,1218,285.76,398.35,29.27,33.23,1,-1,-1,-1
169,1218,287.46,398.62,27.01,30.80,1,-1,-1,-1
186,1202,245.71,399.14,23.84,29.85,1,-1,-1,-1
190,1202,249.48,396.12,26.72,29.81,1,-1,-1,-1
191,1202,251.47,397.16,31.98,32.93,1,-1,-1,-1
192,1202,252.07,393.37,35.72,34.69,1,-1,-1,-1
192,1256,725.30,390.75,545.96,329.25,1,-1,-1,-1
193,1202,252.41,391.65,38.23,35.83,1,-1,-1,-1
193,1256,717.50,388.89,549.60,331.11,1,-1,-1,-1
194,1202,252.97,392.22,41.89,37.41,1,-1,-1,-1
195,1202,251.12,395.33,42.06,37.03,1,-1,-1,-1
195,1270,314.16,398.25,35.23,27.46,1,-1,-1,-1
196,1202,251.21,395.07,43.44,37.88,1,-1,-1,-1
196,1270,318.68,399.55,33.70,26.33,1,-1,-1,-1
197,1202,251.06,392.05,45.83,39.38,1,-1,-1,-1
197,1270,319.20,397.84,35.18,27.44,1,-1,-1,-1
198,1202,250.75,390.59,47.58,40.51,1,-1,-1,-1
198,1270,321.29,396.10,35.91,28.12,1,-1,-1,-1
198,1256,728.16,377.83,551.84,342.13,1,-1,-1,-1
199,1202,251.24,390.99,48.49,40.84,1,-1,-1,-1
199,1270,322.67,398.14,36.00,28.23,1,-1,-1,-1
200,1202,250.25,392.08,51.14,42.77,1,-1,-1,-1
200,1270,325.27,401.05,35.45,27.80,1,-1,-1,-1
201,1202,249.38,390.93,53.78,44.82,1,-1,-1,-1
201,1270,325.05,399.47,37.51,29.54,1,-1,-1,-1
