1,1,1031.10,332.92,145.68,71.15,1,-1,-1,-1
2,1,978.74,327.19,156.00,76.19,1,-1,-1,-1
7,21,1155.72,323.90,121.31,134.97,1,-1,-1,-1
8,21,1134.89,320.53,137.36,152.46,1,-1,-1,-1
9,21,1135.28,324.94,144.72,179.72,1,-1,-1,-1
10,21,1099.00,317.31,181.00,214.00,1,-1,-1,-1
11,21,1065.58,302.66,214.42,257.11,1,-1,-1,-1
12,21,1050.74,295.45,229.26,272.68,1,-1,-1,-1
16,78,667.50,318.16,61.84,51.62,1,-1,-1,-1
17,78,661.21,316.00,64.05,53.53,1,-1,-1,-1
17,83,438.62,322.84,80.84,59.62,1,-1,-1,-1
17,84,513.71,328.77,48.53,39.33,1,-1,-1,-1
17,85,627.07,327.12,36.52,29.90,1,-1,-1,-1
18,78,660.52,314.21,67.54,56.49,1,-1,-1,-1
18,83,423.44,321.31,87.02,64.02,1,-1,-1,-1
18,84,506.82,327.48,50.16,40.55,1,-1,-1,-1
18,85,627.86,327.41,35.52,29.07,1,-1,-1,-1
18,89,570.78,334.69,26.27,23.18,1,-1,-1,-1
19,78,664.51,315.64,68.60,57.55,1,-1,-1,-1
19,83,403.89,319.18,98.53,72.28,1,-1,-1,-1
19,84,499.56,326.69,55.92,45.14,1,-1,-1,-1
19,85,628.27,326.53,37.03,30.41,1,-1,-1,-1
19,89,570.32,335.22,26.59,23.45,1,-1,-1,-1
20,78,669.07,312.94,72.70,61.27,1,-1,-1,-1
20,83,383.60,318.11,108.31,78.93,1,-1,-1,-1
20,84,493.07,325.85,59.67,48.03,1,-1,-1,-1
20,85,628.98,326.58,37.64,30.99,1,-1,-1,-1
20,89,570.19,334.84,27.85,24.48,1,-1,-1,-1
21,78,672.68,310.70,79.59,67.42,1,-1,-1,-1
21,83,363.81,313.96,123.86,89.65,1,-1,-1,-1
21,84,483.26,322.93,66.32,53.33,1,-1,-1,-1
21,85,630.82,326.64,37.02,30.55,1,-1,-1,-1
21,89,568.99,334.88,29.08,25.43,1,-1,-1,-1
22,78,677.62,309.57,84.01,71.32,1,-1,-1,-1
22,83,340.14,309.32,141.38,102.08,1,-1,-1,-1
22,84,468.88,320.75,75.65,60.76,1,-1,-1,-1
22,85,632.46,325.65,39.04,32.27,1,-1,-1,-1
22,89,568.61,335.22,29.21,25.45,1,-1,-1,-1
23,78,685.80,309.70,86.94,73.86,1,-1,-1,-1
23,83,300.54,305.54,163.78,117.81,1,-1,-1,-1
23,84,451.98,319.64,84.86,68.10,1,-1,-1,-1
23,85,634.14,325.60,40.28,33.42,1,-1,-1,-1
23,89,568.70,336.84,30.05,26.10,1,-1,-1,-1
23,94,522.88,331.39,34.49,39.20,1,-1,-1,-1
24,78,691.16,310.30,95.70,81.72,1,-1,-1,-1
24,84,432.83,319.38,95.02,76.16,1,-1,-1,-1
24,85,636.61,329.83,39.29,32.74,1,-1,-1,-1
24,89,564.92,339.69,30.99,26.82,1,-1,-1,-1
24,94,514.90,334.29,38.25,43.48,1,-1,-1,-1
25,84,403.12,314.64,109.46,87.26,1,-1,-1,-1
25,89,561.22,338.78,32.73,28.16,1,-1,-1,-1
25,94,500.64,329.78,43.66,49.43,1,-1,-1,-1
26,84,370.14,307.50,128.11,101.45,1,-1,-1,-1
26,89,556.29,336.12,34.64,29.66,1,-1,-1,-1
26,94,489.42,325.27,47.45,53.38,1,-1,-1,-1
26,97,0.00,242.61,325.70,282.63,1,-1,-1,-1
27,89,550.14,336.67,36.39,31.03,1,-1,-1,-1
27,94,469.76,325.06,54.02,59.81,1,-1,-1,-1
27,83,279.53,301.29,181.90,130.60,1,-1,-1,-1
28,89,544.71,336.57,38.24,32.56,1,-1,-1,-1
28,94,443.69,322.32,64.24,69.43,1,-1,-1,-1
29,89,538.36,333.56,41.12,35.01,1,-1,-1,-1
29,84,374.18,313.67,115.47,90.15,1,-1,-1,-1
29,97,15.50,260.40,347.87,260.55,1,-1,-1,-1
30,89,529.55,328.25,45.70,38.98,1,-1,-1,-1
30,84,341.00,306.36,131.83,101.53,1,-1,-1,-1
30,97,0.00,234.71,354.86,273.02,1,-1,-1,-1
31,89,522.65,325.77,49.88,42.52,1,-1,-1,-1
31,104,638.40,317.37,37.31,35.89,1,-1,-1,-1
32,89,513.92,323.27,55.46,47.06,1,-1,-1,-1
32,104,639.07,316.25,37.99,36.57,1,-1,-1,-1
32,94,385.14,314.52,70.20,75.69,1,-1,-1,-1
33,89,506.03,324.16,60.15,50.68,1,-1,-1,-1
33,104,640.60,317.85,37.49,36.18,1,-1,-1,-1
33,108,566.08,334.10,30.92,24.81,1,-1,-1,-1
33,84,316.93,314.54,114.65,87.94,1,-1,-1,-1
33,97,1.91,257.95,346.18,260.58,1,-1,-1,-1
34,89,491.99,323.56,68.07,57.11,1,-1,-1,-1
34,104,638.59,319.93,39.21,37.96,1,-1,-1,-1
34,108,561.13,336.85,31.88,25.53,1,-1,-1,-1
34,110,743.72,213.82,536.28,312.02,1,-1,-1,-1
34,97,0.00,240.63,326.38,285.70,1,-1,-1,-1
34,83,224.69,313.41,160.75,111.57,1,-1,-1,-1
35,89,473.25,322.36,76.34,63.64,1,-1,-1,-1
35,108,552.92,338.36,32.95,26.34,1,-1,-1,-1
35,110,718.93,184.35,561.07,352.98,1,-1,-1,-1
35,83,198.06,307.50,175.89,120.69,1,-1,-1,-1
36,89,447.72,319.82,87.54,72.64,1,-1,-1,-1
36,108,542.74,337.23,36.38,29.08,1,-1,-1,-1
36,110,692.62,142.28,587.38,411.94,1,-1,-1,-1
37,89,414.34,314.11,103.50,85.31,1,-1,-1,-1
37,108,532.06,335.81,38.42,30.66,1,-1,-1,-1
37,97,0.00,269.67,248.73,217.04,1,-1,-1,-1
38,89,373.10,307.71,124.40,101.90,1,-1,-1,-1
38,108,521.55,335.54,40.82,32.49,1,-1,-1,-1
39,108,510.35,335.25,43.84,34.85,1,-1,-1,-1
39,120,620.96,316.81,38.83,40.93,1,-1,-1,-1
40,108,499.43,334.99,47.73,37.77,1,-1,-1,-1
41,108,487.17,335.32,52.90,41.76,1,-1,-1,-1
42,108,473.39,334.80,58.87,46.06,1,-1,-1,-1
43,108,457.07,330.50,65.79,51.12,1,-1,-1,-1
44,108,437.23,326.07,74.57,57.35,1,-1,-1,-1
45,108,410.46,321.41,87.47,66.59,1,-1,-1,-1
